chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.URL,parameters.URL_method,parameters.boolshad.hgSeq.cdsExon,parameters.boolshad.hgSeq.downstream,parameters.boolshad.hgSeq.intron,parameters.boolshad.hgSeq.maskRepeats,parameters.boolshad.hgSeq.promoter,parameters.boolshad.hgSeq.revComp,parameters.boolshad.hgSeq.splitCDSUTR,parameters.boolshad.hgSeq.utrExon3,parameters.boolshad.hgSeq.utrExon5,parameters.boolshad.hgta_printCustomTrackHeaders,parameters.chromInfo,parameters.data_type,parameters.db,parameters.dbkey,parameters.description,parameters.fbDownBases,parameters.fbExonBases,parameters.fbIntronBases,parameters.fbQual,parameters.fbUpBases,parameters.hgSeq.casing,parameters.hgSeq.cdsExon,parameters.hgSeq.downstream,parameters.hgSeq.downstreamSize,parameters.hgSeq.granularity,parameters.hgSeq.intron,parameters.hgSeq.maskRepeats,parameters.hgSeq.padding3,parameters.hgSeq.padding5,parameters.hgSeq.promoter,parameters.hgSeq.promoterSize,parameters.hgSeq.repMasking,parameters.hgSeq.splitCDSUTR,parameters.hgSeq.utrExon3,parameters.hgSeq.utrExon5,parameters.hgsid,parameters.hgta_ctDesc,parameters.hgta_ctName,parameters.hgta_ctUrl,parameters.hgta_ctVis,parameters.hgta_ctWigOutType,parameters.hgta_doGalaxyQuery,parameters.hgta_doGenomicDna,parameters.hgta_doGetBed,parameters.hgta_doGetCustomTrackFile,parameters.hgta_doPrintSelectedFields,parameters.hgta_doTopSubmit,parameters.hgta_outputType,parameters.hgta_palOut,parameters.hgta_printCustomTrackHeaders,parameters.hgta_regionType,parameters.hgta_table,parameters.hgta_track,parameters.hguid,parameters.org,parameters.organism,parameters.position,parameters.table,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-14 06:18:09.704689,slurm_normal,1497421114.0,0.0,,1.0,main_w3_handler1,3152364,16096546,False,,10181778.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""bed""","""mycoTube_H37RV""","""mycoTube_H37RV""","""range""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2724995_1PlT874wa7kAwAgaQAo4xF61uhSq""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""range""","""refSeq""","""refSeq""","""8802400_GgerWHFB4DOTTmpWpAwleXhcpc4T""","""Mycobacterium tuberculosis H37Rv""","""Mycobacterium tuberculosis H37Rv""","""chr:523-1996""","""refSeq""",32.0,,38629075,1497421103.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-06-14 06:18:37.243890,38740.0,11.0
,,2017-05-11 21:46:16.739626,slurm_normal,1494540706.0,0.0,,1.0,main_w3_handler0,2562595,15820639,False,,9923848.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/enteFaec_V583.len""","""fasta""","""enteFaec_V583""","""enteFaec_V583""","""genome""",,,,,,"""exon""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2708557_Y6PpvHxzsm3addj5kAkqMGYcb6Vj""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""8757100_Gw39UmZvR2G9hjrHzCoa8pCaar5T""","""Enterococcus faecalis V583""","""Enterococcus faecalis V583""","""chr:10001-35000""","""refSeq""",32.0,,36966178,1494540697.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-11 22:11:51.419883,76645.0,9.0
,,2017-05-16 21:06:22.013361,slurm_normal,1494968816.0,0.0,,1.0,main_w3_handler0,2015632,15860173,False,,9960261.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/vibrChol1.len""","""bed""","""vibrChol1""","""vibrChol1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2710994_sTyaaJ9P0Sa0lTVR6kU1B4hmvEda""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""refSeq""",32.0,,38011131,1494968804.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-16 21:06:58.789767,39668.0,12.0
,,2017-05-24 00:51:25.927356,slurm_normal,1495587103.0,0.0,,1.0,main_w4_handler0,3124680,15922977,False,,10020997.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""gtf""","""vibrChol1""","""vibrChol1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2715165_E1QpGcjuzKNafDajEbY49Anl7Usa""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""tigrCmrORFs""","""tigrCmrORFs""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""tigrCmrORFs""",32.0,,38032192,1495587097.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:51:47.093894,39668.0,6.0
,,2017-05-24 00:54:09.557033,slurm_normal,1495587269.0,0.0,,1.0,main_w3_handler0,3124680,15923020,False,,10021009.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,,,,,,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""fasta""","""vibrChol1""","""vibrChol1""","""genome""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2715166_gTjOtytC6uSeGXKcGmmd6HVnoam5""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""tigrCmrORFs""","""tigrCmrORFs""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""tigrCmrORFs""",32.0,,38032192,1495587261.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:54:30.361277,39668.0,8.0
,,2017-05-22 05:02:14.550262,slurm_normal,1495429354.0,0.0,,1.0,main_w4_handler0,3121209,15903087,False,,10001737.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2713400_4NUoIluaZIFKwu61T0KojuU2pjo6""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8770347_IQANE0m0cIaVv3sPrTtYTyJacQtc""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,38125072,1495429343.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-22 05:02:37.705834,,11.0
,,2017-05-22 15:57:58.221879,slurm_normal,1495468698.0,0.0,,1.0,main_w3_handler1,3122036,15907628,False,,10005823.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/rhizEtli_CFN_42.len""","""wig""","""rhizEtli_CFN_42""","""rhizEtli_CFN_42""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2713596_2yFeo2aZWwaejsLPIynJ48ZPpjGW""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""wigData""",,,"""genome""","""gc20Base""","""gc20Base""","""8770536_Frrg4XFRCnTn67qtA1UYOM98wuAn""","""Rhizobium etli CFN 42""","""Rhizobium etli CFN 42""","""chr:10001-35000""","""gc20Base""",32.0,,38136937,1495468691.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-22 15:58:19.589135,100781.0,7.0
,,2017-05-23 10:56:44.169035,slurm_normal,1495537035.0,0.0,,1.0,main_w3_handler1,3123341,15915842,False,,10013636.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/lactPlan.len""","""bed""","""lactPlan""","""lactPlan""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2714320_GbfsAMx32OXGIt6dlU00nPOcF34L""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8771057_fUdTBDalyHXHaXD5QKzFxjiUakW3""","""Lactobacillus plantarum""","""Lactobacillus plantarum""","""chr:10001-35000""","""refSeq""",32.0,,38158536,1495537023.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-23 10:57:18.156671,105691.0,12.0
,,2017-05-24 00:46:03.290660,slurm_normal,1495586790.0,0.0,,1.0,main_w3_handler1,3124680,15922949,False,,10020957.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""fasta""","""vibrChol1""","""vibrChol1""","""genome""",,,,,,"""cds""","""on""","""on""","""1000""","""gene""","""on""",,"""0""","""0""","""on""","""1000""","""lower""",,"""on""","""on""","""2715161_MWHzEVxslZMYGzSPV9tajlmUzTOO""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""refSeq""",32.0,,38032192,1495586772.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:46:36.537774,39668.0,18.0
,,2017-05-24 00:53:37.899151,slurm_normal,1495587273.0,0.0,,1.0,main_w4_handler1,3124680,15923019,False,,10021008.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""auto""","""vibrChol1""","""vibrChol1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2715166_gTjOtytC6uSeGXKcGmmd6HVnoam5""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""primaryTable""",,,"""genome""","""tigrCmrORFs""","""tigrCmrORFs""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""tigrCmrORFs""",32.0,,38032192,1495587231.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:54:38.673518,39668.0,42.0
,,2017-05-24 00:40:08.801132,slurm_normal,1495586426.0,0.0,,1.0,main_w3_handler1,3124665,15922902,False,,10020904.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/vibrChol1.len""","""bed""","""vibrChol1""","""vibrChol1""","""range""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2715158_eec3ctXUYoZaazSvcB4pmPh3oYo6""","""table browser query on tigrCmrORFs""","""tb_tigrCmrORFs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""range""","""tigrCmrORFs""","""tigrCmrORFs""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""tigrCmrORFs""",32.0,,38032192,1495586419.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:40:30.412150,39668.0,7.0
,,2017-05-24 00:51:38.390281,slurm_normal,1495587117.0,0.0,,1.0,main_w4_handler0,3124680,15922979,False,,10020999.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/vibrChol1.len""","""bed""","""vibrChol1""","""vibrChol1""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2715165_E1QpGcjuzKNafDajEbY49Anl7Usa""","""table browser query on tigrCmrORFs""","""tb_tigrCmrORFs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""tigrCmrORFs""","""tigrCmrORFs""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""tigrCmrORFs""",32.0,,38032192,1495587111.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:52:02.276534,39668.0,6.0
,,2017-05-24 00:46:51.619473,slurm_normal,1495586828.0,0.0,,1.0,main_w4_handler0,3124680,15922953,False,,10020964.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/vibrChol1.len""","""bed""","""vibrChol1""","""vibrChol1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2715161_MWHzEVxslZMYGzSPV9tajlmUzTOO""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""refSeq""",32.0,,38032192,1495586821.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:47:12.526013,39668.0,7.0
,,2017-05-24 00:46:13.076942,slurm_normal,1495586795.0,0.0,,1.0,main_w3_handler0,3124680,15922950,False,,10020958.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""gtf""","""vibrChol1""","""vibrChol1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2715161_MWHzEVxslZMYGzSPV9tajlmUzTOO""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""refSeq""",32.0,,38032192,1495586786.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:46:40.433088,39668.0,9.0
,,2017-05-24 00:45:31.427180,slurm_normal,1495586770.0,0.0,,1.0,main_w3_handler1,3124680,15922946,False,,10020949.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""auto""","""vibrChol1""","""vibrChol1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2715161_MWHzEVxslZMYGzSPV9tajlmUzTOO""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""primaryTable""",,,"""genome""","""refSeq""","""refSeq""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""refSeq""",32.0,,38032192,1495586739.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-24 00:46:14.140306,39668.0,31.0
,,2017-05-26 18:12:33.806522,slurm_normal,1495822502.0,0.0,,1.0,main_w4_handler1,3128807,15947763,False,,10046290.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/therSibi1.len""","""bed""","""therSibi1""","""therSibi1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2716487_dO2NbW2SZmBtg5lyEITDLqFBZ5MF""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8782495_vLZrK9gcqF5GJlAjr1YfCavaAfL9""","""Thermococcus sibiricus""","""Thermococcus sibiricus""","""chr:10001-35000""","""refSeq""",32.0,,38238645,1495822496.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-26 18:15:03.617385,106689.0,6.0
,,2017-05-29 00:22:17.905327,slurm_normal,1496017354.0,0.0,,1.0,main_w4_handler0,2015632,15957446,False,,10054893.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,"""0""",,,,,"""/galaxy-repl/localdata/chrom/vibrChol1.len""","""fasta""","""vibrChol1""","""vibrChol1""","""genome""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2716857_tASQvQcAgQfVIW7At5ErHfl8IDpH""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""StrainA1552""","""StrainA1552""","""8711483_QAehY1nYb242LygxTV3RAiG4w4Y4""","""Vibrio cholerae O1 El Tor""","""Vibrio cholerae O1 El Tor""","""chrI:10001-35000""","""StrainA1552""",32.0,,38032192,1496017348.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-05-29 00:22:35.039703,39668.0,6.0
,,2017-06-28 21:50:34.565711,slurm_normal,1498686656.0,0.0,,1.0,main_w4_handler1,3171129,16217586,False,,10293818.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/eschColi_CFT073.len""","""bed""","""eschColi_CFT073""","""eschColi_CFT073""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2729987_N0PG8aZwQLhpqAfU5vcgpm03aGMQ""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8808678_ZzHDuUvRamuhs4AnCAedBonO9VaZ""","""Escherichia coli CFT073""","""Escherichia coli CFT073""","""chr:10001-35000""","""refSeq""",32.0,,38909096,1498686648.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-06-28 21:50:59.849320,85410.0,8.0
,,2017-06-29 10:46:22.616834,slurm_normal,1498733202.0,0.0,,1.0,main_w3_handler1,3173287,16221629,False,,10297761.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2730116_mWGAI3jKvOq63Psk58oIqAdAHXSV""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8811843_u4u4gyReByLqaKzXT5Tl3YbSaNxQ""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,38944128,1498733191.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-06-29 10:46:45.936770,,11.0
,,2017-06-30 07:51:59.802931,slurm_normal,1498809144.0,0.0,,1.0,main_w4_handler1,3176048,16228803,False,,10304875.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/pyrAer1.len""","""fasta""","""pyrAer1""","""pyrAer1""","""genome""",,,,,,"""exon""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2730729_Skt1uVxmcfDgFnXAFOaKu2Ps5VAc""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""8811835_jyAYsJfBuF8QTqml1IryVwcks4Ht""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,38985981,1498809136.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-06-30 07:52:29.825724,,8.0
,,2017-07-04 12:17:31.560451,slurm_normal,1499170674.0,0.0,,1.0,main_w3_handler0,3181281,16255509,False,,10327951.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2731949_iGx0LLmY51VlV4QqXIfTAddjooUl""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8816022_E35uAkQMuRXGeh80PkxnPGmvFmCl""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:10001-35000""","""refSeq""",32.0,,39086502,1499170666.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-07-04 12:17:56.500060,,8.0
,,2017-07-20 19:29:25.747608,slurm_normal,1500579191.0,0.0,,1.0,main_w3_handler1,3197848,16378473,False,,10443383.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/heliPylo_G27.len""","""bed""","""heliPylo_G27""","""heliPylo_G27""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2737306_En2kRebcqF5BrWPjMpAilCFMR6Jn""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8822954_00u4DeAFjrSErfkE7HkSu3ajTA4o""","""Helicobacter pylori G27""","""Helicobacter pylori G27""","""chr:10001-35000""","""refSeq""",32.0,,39408917,1500579172.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-07-20 19:33:19.739837,109202.0,19.0
,,2017-08-01 21:36:19.871434,slurm_normal,1501623398.0,0.0,,1.0,main_w3_handler0,3209680,16481844,False,,10550755.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/thioDeni_ATCC25259.len""","""bed""","""thioDeni_ATCC25259""","""thioDeni_ATCC25259""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2740734_mfVsMa0JAhIQFCBpMNAqsvirtcjt""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8829811_BtayiK8FjQ9gG1BZYA3RbRyxTBWJ""","""Thiobacillus denitrificans ATCC 25259""","""Thiobacillus denitrificans ATCC 25259""","""chr:10001-35000""","""refSeq""",32.0,,39647605,1501623390.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-08-01 21:36:41.530815,109680.0,8.0
,,2017-10-29 16:11:53.759492,slurm_normal,1509293542.0,0.0,,1.0,main_w4_handler0,3211993,17255656,False,,11315337,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sulfIsla_REY15A.len""","""fasta""","""sulfIsla_REY15A""","""sulfIsla_REY15A""","""genome""",,,,,,"""upper""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2772865_C3ZOPUaf5Bq4t3p3owEovja7G96n""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""8830194_mRi5Aat9smA0mAax6a55Og4B8mOs""","""Sulfolobus islandicus REY15A""","""Sulfolobus islandicus REY15A""","""chr:10001-35000""","""refSeq""",32.0,,39696440,1509293533.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-10-29 16:12:25.638374,,9.0
,,2017-07-27 13:25:35.395008,slurm_normal,1501161948.0,0.0,,1.0,main_w3_handler0,3204375,16433866,False,,10501658.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/flavJohn_UW101.len""","""bed""","""flavJohn_UW101""","""flavJohn_UW101""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2739369_YtjybgD07gEK1WkUNAFzdDKw3xxy""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8828787_dExJme1aWKeq02jxtLiWR0aVTvcI""","""Flavobacterium johnsoniae UW101""","""Flavobacterium johnsoniae UW101""","""chr:10001-35000""","""refSeq""",32.0,,39545470,1501161941.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2017-07-27 13:25:52.295547,,7.0
